COL1 TIME FRAME ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	 LACC_X LACC_Y	LACC_Z	 QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 178.80 17881 -1.149 -8.457 5.392 0.023 0.046 -0.148 -436.066 1922.947 -3740.363 1.141 0.231 -0.065 -0.04 0.48 -0.88 0.08
1 178.81 17882 -1.183 -8.126 4.664 -0.171 -0.006 -0.101 -436.066 1922.947 -3740.363 1.175 -0.095 0.669 -0.04 0.48 -0.88 0.08
1 178.82 17883 -0.958 -8.040 4.449 -0.338 -0.062 -0.038 -421.076 1787.885 -3695.243 0.948 -0.188 0.875 -0.04 0.48 -0.88 0.07
1 178.83 17884 -0.579 -8.160 4.434 -0.423 -0.092 0.042 -346.125 1757.905 -3695.243 0.565 -0.105 0.833 -0.04 0.48 -0.87 0.07
1 178.84 17885 -0.172 -8.361 4.583 -0.373 -0.062 0.083 -241.193 1832.856 -3725.373 0.153 0.076 0.651 -0.04 0.48 -0.87 0.08
1 178.85 17886 0.096 -8.366 4.994 -0.282 -0.010 0.108 -241.193 1832.856 -3725.373 -0.121 0.063 0.212 -0.04 0.48 -0.87 0.08
1 178.86 17887 0.283 -8.505 5.124 -0.207 0.015 0.115 -436.066 1772.895 -3740.363 -0.315 0.190 0.063 -0.04 0.48 -0.87 0.08
1 178.87 17888 0.781 -8.639 5.641 -0.154 0.053 0.107 -391.095 1787.885 -3650.272 -0.821 0.315 -0.468 -0.04 0.48 -0.87 0.08
1 178.88 17889 1.188 -8.677 5.684 -0.113 0.101 0.107 -391.095 1787.885 -3650.272 -1.233 0.348 -0.520 -0.04 0.48 -0.87 0.08
1 178.89 17890 1.484 -8.639 5.732 -0.075 0.173 0.102 -271.173 1877.977 -3725.373 -1.534 0.306 -0.574 -0.04 0.49 -0.87 0.08
1 178.90 17891 1.437 -8.433 5.469 0.061 0.293 0.110 -346.125 1787.885 -3545.340 -1.497 0.100 -0.311 -0.04 0.49 -0.87 0.08
1 178.91 17892 1.006 -8.011 5.234 0.221 0.338 0.094 -436.066 1847.996 -3605.301 -1.075 -0.315 -0.067 -0.04 0.48 -0.87 0.07
1 178.92 17893 0.484 -7.714 5.181 0.358 0.329 0.058 -436.066 1847.996 -3605.301 -0.566 -0.599 0.008 -0.04 0.48 -0.87 0.07
1 178.93 17894 -0.177 -7.623 5.028 0.441 0.289 0.017 -316.144 1907.957 -3620.292 0.081 -0.670 0.192 -0.04 0.48 -0.87 0.07
1 178.94 17895 -0.455 -7.623 5.210 0.398 0.191 -0.025 -271.173 1712.934 -3695.243 0.347 -0.648 0.044 -0.03 0.48 -0.87 0.07
1 178.95 17896 -1.006 -7.882 5.358 0.170 0.042 -0.029 -271.173 1712.934 -3695.243 0.891 -0.371 -0.075 -0.03 0.48 -0.87 0.07
1 178.96 17897 -1.049 -7.973 5.454 -0.019 -0.004 -0.008 -421.076 1608.002 -3695.243 0.928 -0.269 -0.153 -0.03 0.48 -0.87 0.07
1 178.97 17898 -1.030 -8.064 5.229 -0.228 -0.006 0.012 -241.193 1712.934 -3620.292 0.904 -0.175 0.076 -0.03 0.48 -0.87 0.07
1 178.98 17899 -0.833 -8.131 5.028 -0.512 -0.010 0.067 -226.203 1697.944 -3740.363 0.693 -0.131 0.241 -0.03 0.48 -0.87 0.07
1 178.99 17900 -0.532 -8.222 4.774 -0.613 -0.013 0.125 -226.203 1697.944 -3740.363 0.381 -0.064 0.456 -0.03 0.48 -0.87 0.07
1 179.00 17901 -0.273 -8.361 4.760 -0.606 0.006 0.159 -316.144 2027.879 -3695.243 0.110 0.046 0.425 -0.03 0.48 -0.87 0.07
1 179.01 17902 -0.019 -8.519 4.722 -0.456 0.007 0.199 -271.173 1877.977 -3830.305 -0.158 0.178 0.420 -0.03 0.49 -0.87 0.07
1 179.02 17903 0.249 -8.658 4.956 -0.080 0.010 0.200 -271.173 1877.977 -3830.305 -0.441 0.298 0.155 -0.03 0.49 -0.87 0.07
1 179.03 17904 0.374 -8.725 5.344 0.142 0.003 0.182 -466.196 1787.885 -3575.321 -0.578 0.359 -0.244 -0.03 0.49 -0.87 0.08
1 179.04 17905 0.637 -8.696 5.665 0.262 0.034 0.176 -286.164 1967.918 -3680.252 -0.850 0.334 -0.558 -0.03 0.49 -0.87 0.08
1 179.05 17906 0.397 -8.682 6.508 0.209 0.093 0.164 -256.183 2042.869 -3635.282 -0.628 0.347 -1.358 -0.03 0.49 -0.87 0.08
1 179.06 17907 0.345 -8.548 6.517 0.066 0.127 0.157 -256.183 2042.869 -3635.282 -0.589 0.223 -1.352 -0.03 0.49 -0.87 0.08
1 179.07 17908 0.148 -8.538 6.666 -0.066 0.160 0.129 -331.134 1922.947 -3680.252 -0.407 0.218 -1.494 -0.03 0.49 -0.87 0.08
1 179.08 17909 0.067 -8.495 6.287 -0.146 0.173 0.120 -271.173 1787.885 -3770.344 -0.340 0.174 -1.118 -0.03 0.49 -0.87 0.08
1 179.09 17910 -0.283 -8.595 5.919 -0.196 0.135 0.093 -271.173 1787.885 -3770.344 -0.003 0.272 -0.754 -0.03 0.49 -0.87 0.08
1 179.10 17911 -0.421 -8.821 5.425 -0.209 0.085 0.097 -241.193 1952.928 -3695.243 0.124 0.492 -0.270 -0.03 0.49 -0.87 0.08
1 179.11 17912 -0.747 -8.844 5.186 -0.254 0.015 0.096 -241.193 1832.856 -3800.324 0.438 0.509 -0.042 -0.02 0.49 -0.87 0.08
1 179.12 17913 -0.986 -8.873 5.033 -0.299 -0.126 0.125 -166.092 1877.977 -3725.373 0.659 0.515 0.073 -0.02 0.49 -0.87 0.08
1 179.13 17914 -1.144 -9.089 5.066 -0.264 -0.219 0.134 -166.092 1877.977 -3725.373 0.811 0.717 0.017 -0.02 0.49 -0.87 0.08
1 179.14 17915 -0.910 -9.438 5.349 -0.123 -0.267 0.158 -151.102 1922.947 -3680.252 0.570 1.056 -0.283 -0.02 0.49 -0.87 0.08
1 179.15 17916 -0.819 -9.462 5.914 0.083 -0.253 0.194 -346.125 1907.957 -3725.373 0.477 1.078 -0.852 -0.03 0.49 -0.87 0.08
1 179.16 17917 -0.522 -9.175 6.311 0.219 -0.183 0.210 -346.125 1907.957 -3725.373 0.176 0.797 -1.238 -0.03 0.49 -0.87 0.08
1 179.17 17918 -0.091 -8.394 6.532 0.233 -0.032 0.206 -196.072 1832.856 -3575.321 -0.263 0.029 -1.439 -0.03 0.49 -0.87 0.08
1 179.18 17919 0.196 -8.064 6.402 0.160 0.014 0.183 -181.082 1997.898 -3605.301 -0.563 -0.289 -1.290 -0.03 0.49 -0.87 0.08
1 179.19 17920 0.412 -7.461 5.813 0.038 0.015 0.121 -181.082 2042.869 -3635.282 -0.797 -0.868 -0.663 -0.02 0.49 -0.87 0.08
1 179.20 17921 0.565 -7.288 5.483 -0.005 -0.007 0.093 -181.082 2042.869 -3635.282 -0.952 -1.034 -0.323 -0.02 0.49 -0.87 0.08
1 179.21 17922 0.618 -7.140 4.611 -0.108 -0.122 0.019 -226.203 1847.996 -3635.282 -0.998 -1.182 0.551 -0.02 0.49 -0.87 0.08
1 179.22 17923 0.872 -7.216 4.104 -0.159 -0.194 -0.032 -316.144 1832.856 -3575.321 -1.246 -1.110 1.051 -0.03 0.49 -0.87 0.08
1 179.23 17924 0.747 -7.532 3.783 -0.113 -0.249 -0.065 -316.144 1832.856 -3575.321 -1.108 -0.800 1.363 -0.03 0.49 -0.87 0.09
1 179.24 17925 0.872 -8.069 4.018 0.092 -0.228 -0.075 -166.092 1952.928 -3620.292 -1.216 -0.267 1.124 -0.03 0.49 -0.87 0.09
1 179.25 17926 0.637 -8.241 4.401 0.210 -0.210 -0.093 -271.173 1907.957 -3650.272 -0.961 -0.093 0.744 -0.03 0.49 -0.87 0.09
1 179.26 17927 0.450 -8.629 4.994 0.218 -0.206 -0.094 -271.173 1907.957 -3650.272 -0.749 0.300 0.161 -0.03 0.49 -0.87 0.08
1 179.27 17928 0.129 -9.199 5.708 -0.046 -0.104 -0.111 -361.115 1967.918 -3635.282 -0.383 0.883 -0.528 -0.03 0.48 -0.87 0.08
1 179.28 17929 -0.168 -9.074 6.000 -0.267 0.051 -0.094 -226.203 1847.996 -3680.252 -0.073 0.755 -0.826 -0.03 0.48 -0.87 0.08
1 179.29 17930 -0.455 -8.844 5.411 -0.336 0.148 -0.100 -226.203 1922.947 -3785.334 0.218 0.512 -0.258 -0.03 0.49 -0.87 0.08
1 179.30 17931 -0.599 -8.821 5.157 -0.245 0.133 -0.099 -226.203 1922.947 -3785.334 0.361 0.474 -0.026 -0.03 0.49 -0.87 0.08
1 179.31 17932 0.129 -8.749 4.808 0.002 -0.089 -0.116 -391.095 1757.905 -3620.292 -0.366 0.393 0.308 -0.03 0.49 -0.87 0.08
1 179.32 17933 0.441 -8.773 4.927 0.133 -0.225 -0.102 -61.160 1952.928 -3650.272 -0.668 0.415 0.185 -0.03 0.49 -0.87 0.08
1 179.33 17934 0.862 -8.720 5.167 0.163 -0.296 -0.085 -61.160 1952.928 -3650.272 -1.069 0.366 -0.048 -0.03 0.49 -0.87 0.08
1 179.34 17935 1.188 -8.768 5.224 0.026 -0.262 -0.045 -346.125 1982.908 -3620.292 -1.340 0.425 -0.085 -0.04 0.49 -0.87 0.08
1 179.35 17936 0.900 -8.552 4.937 -0.078 -0.185 -0.039 -151.102 1892.967 -3740.363 -1.029 0.209 0.203 -0.04 0.49 -0.87 0.08
1 179.36 17937 0.603 -8.433 4.482 -0.124 -0.128 -0.045 -241.193 1982.908 -3545.340 -0.713 0.085 0.651 -0.04 0.49 -0.87 0.08
1 179.37 17938 0.575 -8.275 4.257 -0.082 -0.131 -0.089 -241.193 1982.908 -3545.340 -0.668 -0.079 0.866 -0.04 0.49 -0.87 0.08
1 179.38 17939 0.455 -8.188 4.137 -0.017 -0.169 -0.136 -316.144 1982.908 -3650.272 -0.530 -0.171 0.977 -0.04 0.49 -0.87 0.08
1 179.39 17940 0.120 -8.198 4.540 0.089 -0.158 -0.135 -286.164 1892.967 -3530.350 -0.173 -0.163 0.572 -0.04 0.49 -0.87 0.08
1 179.40 17941 -0.091 -8.303 4.841 0.142 -0.137 -0.130 -286.164 1892.967 -3530.350 0.059 -0.056 0.273 -0.04 0.49 -0.87 0.08
1 179.41 17942 -0.302 -8.409 4.870 0.140 -0.095 -0.107 -391.095 1952.928 -3725.373 0.287 0.054 0.253 -0.04 0.49 -0.87 0.08
1 179.42 17943 -0.254 -8.318 4.875 0.064 -0.011 -0.030 -406.085 1742.915 -3560.331 0.258 -0.025 0.266 -0.04 0.49 -0.87 0.08
1 179.43 17944 -0.340 -8.059 4.578 -0.012 0.020 0.023 -271.173 1952.928 -3575.321 0.343 -0.282 0.567 -0.04 0.49 -0.87 0.08
1 179.44 17945 -0.220 -7.848 4.276 -0.107 0.013 0.070 -271.173 1952.928 -3575.321 0.217 -0.494 0.865 -0.04 0.49 -0.87 0.08
1 179.45 17946 -0.134 -7.686 4.104 -0.209 -0.041 0.107 -331.134 1922.947 -3635.282 0.124 -0.664 1.027 -0.04 0.49 -0.87 0.08
1 179.46 17947 0.302 -7.892 4.281 -0.300 -0.144 0.126 -256.183 1922.947 -3560.331 -0.317 -0.467 0.835 -0.04 0.49 -0.87 0.08
1 179.47 17948 0.594 -8.375 4.353 -0.309 -0.156 0.145 -256.183 1922.947 -3560.331 -0.612 0.003 0.742 -0.04 0.49 -0.87 0.08
1 179.48 17949 0.910 -8.773 4.583 -0.252 -0.175 0.138 -226.203 1967.918 -3635.282 -0.928 0.386 0.487 -0.04 0.49 -0.87 0.08
1 179.49 17950 1.628 -9.290 5.272 -0.076 -0.123 0.133 -346.125 1832.856 -3470.239 -1.638 0.881 -0.240 -0.04 0.49 -0.87 0.08
1 179.50 17951 1.824 -9.295 5.492 0.021 -0.039 0.126 -286.164 1817.866 -3740.363 -1.834 0.883 -0.464 -0.05 0.49 -0.87 0.08
1 179.51 17952 1.877 -9.199 5.732 0.027 0.066 0.093 -286.164 1817.866 -3740.363 -1.894 0.790 -0.700 -0.04 0.49 -0.87 0.08
1 179.52 17953 1.882 -8.844 5.670 -0.013 0.209 0.055 -391.095 1907.957 -3650.272 -1.910 0.437 -0.635 -0.04 0.49 -0.87 0.08
1 179.53 17954 1.518 -8.509 5.655 -0.107 0.343 0.010 -286.164 1817.866 -3680.252 -1.552 0.102 -0.620 -0.04 0.49 -0.87 0.08
1 179.54 17955 0.953 -8.112 5.397 -0.214 0.404 -0.074 -286.164 1817.866 -3680.252 -0.990 -0.299 -0.367 -0.04 0.49 -0.87 0.08
1 179.55 17956 0.426 -8.102 4.827 -0.219 0.392 -0.117 -466.196 1877.977 -3695.243 -0.467 -0.315 0.193 -0.04 0.49 -0.87 0.08
1 179.56 17957 -0.206 -8.035 4.070 -0.167 0.281 -0.167 -241.193 1907.957 -3650.272 0.161 -0.398 0.922 -0.04 0.49 -0.87 0.07
1 179.57 17958 -0.632 -8.232 3.457 -0.128 0.152 -0.193 -196.072 2027.879 -3620.292 0.589 -0.209 1.521 -0.04 0.49 -0.87 0.07
1 179.58 17959 -0.953 -8.505 3.271 -0.137 0.015 -0.227 -196.072 2027.879 -3620.292 0.916 0.054 1.693 -0.04 0.5 -0.86 0.07
1 179.59 17960 -1.264 -9.113 3.534 -0.133 -0.138 -0.239 -241.193 2027.879 -3620.292 1.240 0.652 1.411 -0.04 0.5 -0.86 0.07
1 179.60 17961 -1.480 -9.860 4.070 -0.136 -0.227 -0.193 -316.144 1787.885 -3695.243 1.470 1.388 0.856 -0.04 0.5 -0.86 0.07
1 179.61 17962 -1.772 -10.592 5.133 -0.166 -0.179 -0.063 -316.144 1787.885 -3695.243 1.775 2.110 -0.225 -0.04 0.5 -0.86 0.07
1 179.62 17963 -1.628 -10.319 5.421 -0.195 -0.008 0.074 -256.183 1967.918 -3785.334 1.647 1.831 -0.522 -0.04 0.5 -0.86 0.07
1 179.63 17964 -0.867 -9.338 4.870 -0.142 0.159 0.231 -361.115 1922.947 -3605.301 0.869 0.835 0.003 -0.04 0.5 -0.86 0.07
1 179.64 17965 -0.488 -9.194 4.712 -0.112 0.144 0.245 -391.095 1907.957 -3620.292 0.463 0.686 0.152 -0.04 0.5 -0.86 0.07
1 179.65 17966 0.493 -8.888 4.353 -0.153 0.002 0.289 -391.095 1907.957 -3620.292 -0.543 0.374 0.501 -0.04 0.5 -0.86 0.07
1 179.66 17967 1.006 -9.295 4.358 -0.225 -0.038 0.307 -256.183 2042.869 -3530.350 -1.074 0.773 0.482 -0.04 0.5 -0.86 0.07
1 179.67 17968 1.264 -9.721 4.429 -0.236 -0.036 0.309 -361.115 2042.869 -3710.233 -1.346 1.188 0.389 -0.04 0.5 -0.86 0.07
1 179.68 17969 1.599 -9.635 4.860 -0.191 0.068 0.302 -361.115 2042.869 -3710.233 -1.693 1.090 -0.063 -0.04 0.5 -0.86 0.07
1 179.69 17970 1.614 -9.352 5.354 -0.199 0.186 0.256 -256.183 2042.869 -3605.301 -1.726 0.798 -0.572 -0.04 0.5 -0.86 0.07
1 179.70 17971 1.489 -9.539 5.363 -0.260 0.301 0.205 -256.183 2042.869 -3605.301 -1.628 0.978 -0.595 -0.04 0.51 -0.86 0.08
1 179.71 17972 1.326 -9.433 5.315 -0.328 0.350 0.115 -331.134 2162.941 -3680.252 -1.519 0.852 -0.587 -0.03 0.51 -0.86 0.07
1 179.72 17973 1.489 -9.218 5.382 -0.344 0.340 0.034 -331.134 2162.941 -3680.252 -1.703 0.624 -0.678 -0.03 0.51 -0.86 0.07
1 179.73 17974 1.178 -9.137 5.243 -0.370 0.340 -0.036 -196.072 2027.879 -3545.340 -1.400 0.529 -0.564 -0.03 0.51 -0.86 0.07
1 179.74 17975 0.709 -9.036 4.894 -0.364 0.365 -0.085 -226.203 2087.990 -3680.252 -0.930 0.414 -0.240 -0.03 0.51 -0.86 0.07
1 179.75 17976 -0.426 -8.500 4.492 -0.243 0.330 -0.138 -226.203 2087.990 -3680.252 0.207 -0.135 0.137 -0.03 0.51 -0.86 0.07
1 179.76 17977 -0.963 -8.557 4.276 -0.136 0.223 -0.171 -256.183 2237.892 -3530.350 0.742 -0.088 0.334 -0.03 0.51 -0.85 0.07
1 179.77 17978 -1.547 -8.658 4.386 -0.052 0.054 -0.176 -256.183 2237.892 -3530.650 1.326 0.006 0.212 -0.03 0.51 -0.85 0.07
1 179.78 17979 -1.891 -9.266 4.525 0.061 -0.202 -0.162 -241.193 2132.811 -3575.621 1.680 0.611 0.067 -0.03 0.51 -0.85 0.07
1 179.79 17980 -1.891 -9.678 4.458 0.133 -0.321 -0.136 -241.193 2132.811 -3575.621 1.690 1.026 0.140 -0.03 0.51 -0.85 0.07
1 179.80 17981 -1.882 -9.711 4.540 0.150 -0.391 -0.094 -181.232 2117.820 -3485.679 1.698 1.065 0.070 -0.03 0.51 -0.85 0.07
1 179.81 17982 -1.480 -9.596 4.822 0.057 -0.384 -0.023 -331.284 2042.869 -3635.582 1.318 0.956 -0.201 -0.03 0.51 -0.86 0.07
1 179.82 17983 -1.140 -9.496 4.942 -0.062 -0.316 0.065 -331.284 2042.869 -3635.582 0.994 0.857 -0.317 -0.03 0.51 -0.86 0.07
1 179.83 17984 -0.881 -9.165 4.966 -0.153 -0.202 0.150 -271.173 2132.811 -3620.591 0.733 0.523 -0.348 -0.03 0.51 -0.85 0.07
1 179.84 17985 -0.579 -9.347 5.042 -0.104 -0.173 0.164 -271.173 2132.811 -3620.591 0.424 0.699 -0.435 -0.03 0.51 -0.85 0.07
1 179.85 17986 -0.163 -9.414 5.306 -0.012 -0.164 0.165 -316.294 2027.879 -3695.692 -0.002 0.763 -0.705 -0.03 0.51 -0.85 0.07
1 179.86 17987 0.326 -9.343 5.713 0.106 -0.152 0.157 -256.183 2042.869 -3710.683 -0.504 0.695 -1.106 -0.03 0.51 -0.85 0.07
1 179.87 17988 0.527 -9.050 5.895 0.094 -0.120 0.125 -286.164 2117.820 -3740.663 -0.709 0.409 -1.276 -0.03 0.51 -0.85 0.07
1 179.88 17989 0.915 -8.830 5.603 0.028 -0.113 0.090 -256.183 2267.873 -3485.679 -1.100 0.193 -0.976 -0.03 0.51 -0.85 0.07
1 179.89 17990 0.986 -8.610 5.483 -0.047 -0.114 0.032 -256.183 2267.873 -3485.679 -1.165 -0.023 -0.848 -0.03 0.51 -0.85 0.07
1 179.90 17991 1.173 -8.097 5.181 -0.183 -0.130 -0.062 -166.242 2102.830 -3515.660 -1.340 -0.535 -0.545 -0.03 0.51 -0.85 0.07
1 179.91 17992 1.259 -7.743 4.937 -0.252 -0.126 -0.109 -166.242 2102.830 -3515.660 -1.406 -0.892 -0.306 -0.04 0.51 -0.85 0.07
1 179.92 17993 1.106 -7.705 4.942 -0.256 -0.151 -0.165 -241.193 2057.859 -3725.673 -1.230 -0.937 -0.322 -0.04 0.51 -0.85 0.07
1 179.93 17994 0.747 -7.604 5.133 -0.213 -0.155 -0.225 -316.294 2027.879 -3695.692 -0.812 -1.051 -0.538 -0.04 0.51 -0.85 0.07
1 179.94 17995 0.445 -7.863 5.143 -0.194 -0.129 -0.245 -391.245 2102.830 -3725.673 -0.480 -0.797 -0.556 -0.04 0.51 -0.85 0.07
1 179.95 17996 0.426 -8.136 5.124 -0.151 -0.110 -0.270 -286.164 2267.873 -3530.650 -0.432 -0.528 -0.543 -0.04 0.51 -0.85 0.07
1 179.96 17997 0.048 -8.595 5.220 -0.075 -0.103 -0.259 -286.164 2267.873 -3530.650 -0.025 -0.070 -0.643 -0.04 0.51 -0.85 0.07
1 179.97 17998 -0.125 -8.811 5.071 0.060 -0.047 -0.246 -271.173 2252.882 -3620.591 0.172 0.146 -0.493 -0.04 0.51 -0.85 0.07
1 179.98 17999 -0.498 -8.974 4.994 0.116 -0.006 -0.240 -271.173 2252.882 -3620.591 0.566 0.313 -0.408 -0.04 0.51 -0.85 0.07
1 179.99 18000 -0.536 -9.170 4.908 0.186 0.036 -0.239 -466.196 2207.762 -3470.689 0.621 0.516 -0.311 -0.04 0.51 -0.85 0.07
1 180.00 18001 -0.814 -9.194 4.846 0.317 0.064 -0.228 -286.164 2162.791 -3605.601 0.923 0.559 -0.213 -0.05 0.51 -0.86 0.06
1 180.01 18002 -0.924 -9.223 4.899 0.442 0.102 -0.200 -331.284 2042.869 -3635.582 1.041 0.603 -0.238 -0.04 0.51 -0.86 0.06
1 180.02 18003 -0.900 -8.940 5.028 0.499 0.141 -0.176 -481.187 2087.840 -3605.601 1.019 0.340 -0.332 -0.04 0.51 -0.86 0.06
1 180.03 18004 -0.699 -8.801 5.009 0.488 0.175 -0.136 -481.187 2087.840 -3605.601 0.818 0.222 -0.273 -0.04 0.51 -0.86 0.06
1 180.04 18005 -0.718 -8.706 4.942 0.408 0.189 -0.115 -286.164 2042.869 -3560.630 0.833 0.147 -0.169 -0.04 0.5 -0.86 0.06
1 180.05 18006 -0.503 -8.663 4.832 0.215 0.166 -0.092 -286.164 2042.869 -3560.630 0.611 0.121 -0.029 -0.04 0.5 -0.86 0.06
1 180.06 18007 -0.584 -8.706 4.851 0.099 0.123 -0.081 -391.245 2132.811 -3620.591 0.688 0.175 -0.027 -0.04 0.5 -0.86 0.06
1 180.07 18008 -0.685 -8.998 4.942 -0.010 0.084 -0.047 -271.173 2132.811 -3575.621 0.781 0.476 -0.103 -0.04 0.5 -0.86 0.06
1 180.08 18009 -0.651 -9.151 4.856 -0.049 0.074 -0.047 -361.265 2117.820 -3605.601 0.742 0.629 -0.018 -0.04 0.5 -0.86 0.06
1 180.09 18010 -0.474 -9.448 4.889 -0.110 0.038 -0.015 -331.284 2087.840 -3605.601 0.559 0.921 -0.059 -0.04 0.5 -0.86 0.06
1 180.10 18011 -0.397 -9.716 4.899 -0.062 0.039 0.002 -331.284 2087.840 -3605.601 0.477 1.185 -0.077 -0.04 0.5 -0.86 0.06
1 180.11 18012 -0.239 -9.730 4.956 0.045 0.089 0.027 -316.294 2027.879 -3770.644 0.317 1.198 -0.136 -0.04 0.5 -0.86 0.06
1 180.12 18013 -0.297 -9.419 4.702 0.182 0.197 0.048 -316.294 2027.879 -3770.644 0.368 0.891 0.125 -0.04 0.5 -0.86 0.06
1 180.13 18014 -0.383 -9.304 4.769 0.200 0.254 0.039 -331.284 2117.820 -3635.582 0.443 0.783 0.070 -0.04 0.5 -0.86 0.06
1 180.14 18015 -0.666 -9.170 4.587 0.179 0.268 0.037 -361.265 1892.817 -3635.582 0.710 0.656 0.265 -0.04 0.5 -0.86 0.06
1 180.15 18016 -0.881 -8.859 4.554 0.162 0.239 0.012 -196.222 1982.758 -3575.621 0.890 0.357 0.321 -0.03 0.5 -0.86 0.06
1 180.16 18017 -1.010 -8.782 4.516 0.174 0.207 -0.001 -226.203 1967.768 -3740.663 1.003 0.286 0.369 -0.03 0.5 -0.86 0.06
1 180.17 18018 -0.972 -8.706 4.444 0.185 0.163 -0.009 -226.203 1967.768 -3740.663 0.950 0.216 0.452 -0.03 0.5 -0.86 0.06
1 180.18 18019 -0.953 -8.543 4.458 0.208 0.133 -0.016 -271.173 2027.879 -3620.591 0.918 0.060 0.450 -0.03 0.5 -0.86 0.06
1 180.19 18020 -0.828 -8.567 4.803 0.222 0.098 -0.007 -271.173 2027.879 -3620.591 0.783 0.093 0.119 -0.03 0.5 -0.86 0.06
1 180.20 18021 -0.876 -8.471 4.813 0.223 0.082 0.020 -151.251 2087.840 -3635.582 0.820 0.006 0.126 -0.03 0.5 -0.87 0.05
1 180.21 18022 -0.752 -8.447 4.904 0.189 0.085 0.035 -241.193 1982.758 -3620.591 0.685 -0.007 0.052 -0.03 0.5 -0.87 0.05
1 180.22 18023 -0.532 -8.145 4.587 0.075 0.069 0.100 -181.232 1967.768 -3635.582 0.441 -0.293 0.395 -0.03 0.5 -0.87 0.05
1 180.23 18024 -0.546 -7.949 4.329 -0.027 0.062 0.123 -181.232 1967.768 -3785.634 0.442 -0.487 0.658 -0.03 0.49 -0.87 0.05
1 180.24 18025 -0.460 -7.772 4.080 -0.103 0.045 0.151 -181.232 1967.768 -3785.634 0.341 -0.666 0.903 -0.02 0.5 -0.87 0.06
1 180.25 18026 -0.421 -7.714 4.018 -0.097 0.015 0.153 -241.193 1952.778 -3650.722 0.289 -0.728 0.957 -0.02 0.5 -0.87 0.06
1 180.26 18027 -0.460 -7.590 3.812 -0.057 -0.002 0.144 -241.193 1952.778 -3650.722 0.315 -0.856 1.156 -0.02 0.5 -0.87 0.06
1 180.27 18028 -0.752 -7.820 3.697 0.076 -0.046 0.118 -241.193 1952.778 -3725.673 0.597 -0.627 1.270 -0.02 0.5 -0.87 0.06
1 180.28 18029 -0.819 -7.829 4.224 0.173 -0.077 0.081 -226.203 1922.797 -3680.702 0.657 -0.614 0.748 -0.02 0.5 -0.87 0.06
1 180.29 18030 -0.891 -7.844 4.631 0.226 -0.104 0.088 -226.203 1922.797 -3680.702 0.726 -0.593 0.354 -0.02 0.5 -0.87 0.06
1 180.30 18031 -0.943 -7.820 4.889 0.111 -0.152 0.067 -241.193 1982.758 -3695.692 0.766 -0.597 0.127 -0.02 0.49 -0.87 0.06
1 180.31 18032 -0.666 -7.901 4.813 -0.040 -0.200 0.042 -241.193 1982.758 -3695.692 0.486 -0.510 0.213 -0.02 0.49 -0.87 0.06
1 180.32 18033 -0.421 -7.882 4.798 -0.201 -0.242 0.048 -151.251 1967.768 -3815.614 0.244 -0.532 0.223 -0.02 0.49 -0.87 0.06
1 180.33 18034 -0.235 -7.968 5.047 -0.270 -0.236 0.074 -151.251 1967.768 -3815.614 0.062 -0.454 -0.040 -0.02 0.49 -0.87 0.06
1 180.34 18035 -0.053 -8.591 5.239 -0.192 -0.178 0.106 -241.193 1952.778 -3770.644 -0.117 0.159 -0.247 -0.03 0.49 -0.87 0.06
1 180.35 18036 0.091 -8.849 5.057 -0.126 -0.160 0.124 -196.222 1832.856 -3695.692 -0.259 0.410 -0.078 -0.03 0.5 -0.87 0.06
1 180.36 18037 0.177 -8.921 5.167 -0.103 -0.170 0.128 -196.522 1832.406 -3696.442 -0.345 0.477 -0.197 -0.03 0.5 -0.87 0.06
1 180.37 18038 0.546 -9.194 5.263 -0.169 -0.153 0.149 -121.571 2027.279 -3576.520 -0.713 0.740 -0.308 -0.03 0.5 -0.87 0.06
1 180.38 18039 0.709 -9.366 5.282 -0.203 -0.132 0.147 -121.571 2027.279 -3576.520 -0.875 0.905 -0.340 -0.03 0.5 -0.86 0.06
1 180.39 18040 0.642 -9.390 5.076 -0.161 -0.086 0.151 -166.542 1907.357 -3621.491 -0.808 0.921 -0.148 -0.03 0.5 -0.86 0.06
1 180.40 18041 0.172 -9.184 4.712 -0.095 -0.047 0.150 -166.542 1907.357 -3621.491 -0.340 0.709 0.205 -0.03 0.5 -0.86 0.07
1 180.41 18042 -0.177 -8.849 4.444 -0.021 -0.062 0.116 -286.463 1997.299 -3711.432 0.004 0.370 0.466 -0.03 0.5 -0.86 0.07
1 180.42 18043 -0.292 -8.428 3.979 -0.037 -0.079 0.066 -181.532 2042.270 -3606.500 0.114 -0.054 0.926 -0.03 0.5 -0.86 0.07
1 180.43 18044 -0.306 -8.394 3.845 -0.016 -0.120 0.046 -181.532 2042.270 -3606.500 0.125 -0.090 1.055 -0.03 0.5 -0.86 0.07
1 180.44 18045 -0.378 -8.873 4.027 0.122 -0.152 0.033 -286.463 1922.348 -3816.514 0.201 0.385 0.867 -0.03 0.5 -0.86 0.07
1 180.45 18046 -0.445 -9.280 4.300 0.252 -0.159 0.040 -286.463 1922.348 -3816.514 0.271 0.796 0.601 -0.03 0.5 -0.86 0.07
