COL1 TIME FRAME ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	 LACC_X LACC_Y	LACC_Z	 QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 75.56 7556 3.338 -8.969 1.532 10.407 2.136 15.930 14.990 2369.956 -1679.956 -2.629 -0.518 0.821 -0.47 0.4 -0.55 0.56
1 75.57 7557 3.457 -8.801 1.777 8.179 12.024 14.526 0.000 2249.884 -1769.897 -2.753 -0.683 0.587 -0.47 0.4 -0.55 0.56
1 75.58 7558 3.237 -8.940 1.786 4.334 22.186 11.231 0.000 2249.884 -1769.897 -2.537 -0.543 0.585 -0.47 0.4 -0.56 0.56
1 75.59 7559 2.567 -9.467 1.930 -1.862 34.363 3.235 104.932 2474.888 -1709.936 -1.870 -0.015 0.445 -0.47 0.4 -0.56 0.56
1 75.60 7560 2.102 -9.979 1.906 -1.099 37.506 -2.228 149.902 2369.956 -1724.926 -1.408 0.497 0.468 -0.46 0.4 -0.56 0.55
1 75.61 7561 1.619 -10.410 1.987 2.136 26.062 -7.538 89.941 2444.907 -1619.995 -0.917 0.927 0.384 -0.46 0.41 -0.57 0.55
1 75.62 7562 1.777 -10.506 2.155 5.585 18.738 -9.979 104.932 2429.917 -1769.897 -1.065 1.024 0.218 -0.46 0.41 -0.57 0.55
1 75.63 7563 2.188 -10.722 2.231 7.843 22.614 -21.454 104.932 2429.917 -1769.897 -1.465 1.244 0.152 -0.46 0.41 -0.57 0.55
1 75.64 7564 2.179 -11.449 2.035 9.613 30.487 -29.785 89.941 2369.956 -1649.975 -1.429 1.977 0.364 -0.46 0.41 -0.57 0.54
1 75.65 7565 1.733 -11.526 2.519 5.890 31.769 -22.858 89.941 2369.956 -1649.975 -0.954 2.061 -0.102 -0.45 0.41 -0.58 0.54
1 75.66 7566 1.245 -10.875 2.792 -5.829 29.144 -11.902 89.941 2444.907 -1649.975 -0.448 1.413 -0.366 -0.45 0.41 -0.58 0.54
1 75.67 7567 1.417 -10.736 2.389 -8.637 24.170 -6.928 -59.961 2399.937 -1664.965 -0.613 1.275 0.035 -0.45 0.41 -0.58 0.53
1 75.68 7568 1.528 -10.396 2.701 -3.601 6.012 2.045 -59.961 2279.865 -1739.917 -0.723 0.930 -0.294 -0.45 0.42 -0.58 0.53
1 75.69 7569 1.628 -10.305 3.022 0.305 1.648 4.242 14.990 2444.907 -1649.975 -0.829 0.838 -0.617 -0.45 0.42 -0.59 0.53
1 75.70 7570 2.002 -10.094 4.099 6.042 9.522 11.017 14.990 2444.907 -1649.975 -1.215 0.628 -1.687 -0.45 0.42 -0.59 0.53
1 75.71 7571 2.145 -9.912 4.449 2.716 31.067 14.648 -104.932 2354.966 -1664.965 -1.381 0.447 -2.027 -0.45 0.42 -0.59 0.53
1 75.72 7572 1.815 -9.592 4.745 -6.134 53.864 21.545 -104.932 2354.966 -1664.965 -1.088 0.125 -2.318 -0.44 0.42 -0.59 0.53
1 75.73 7573 0.685 -9.386 4.118 -18.921 77.637 26.733 -14.990 2369.956 -1754.907 -0.013 -0.087 -1.697 -0.44 0.43 -0.59 0.52
1 75.74 7574 0.024 -9.275 3.577 -20.050 80.872 25.818 -59.961 2474.888 -1709.936 0.586 -0.202 -1.159 -0.43 0.43 -0.59 0.52
1 75.75 7575 -0.781 -9.137 2.978 -12.146 72.174 24.780 -59.961 2474.888 -1709.936 1.323 -0.347 -0.571 -0.43 0.44 -0.59 0.52
1 75.76 7576 -1.729 -8.792 2.212 8.240 51.666 18.250 -119.922 2444.907 -1619.995 2.135 -0.700 0.192 -0.42 0.45 -0.6 0.52
1 75.77 7577 -2.040 -8.686 1.992 21.820 36.102 13.672 -119.922 2444.907 -1619.995 2.389 -0.802 0.433 -0.42 0.45 -0.6 0.51
1 75.78 7578 -2.188 -8.648 2.174 28.259 21.912 10.559 -59.961 2354.966 -1739.917 2.489 -0.833 0.286 -0.41 0.45 -0.6 0.51
1 75.79 7579 -2.140 -8.313 2.686 26.642 13.855 8.301 -59.961 2354.966 -1739.917 2.402 -1.159 -0.186 -0.41 0.45 -0.6 0.51
1 75.80 7580 -2.045 -8.160 3.160 12.939 12.512 7.538 -89.941 2414.927 -1679.956 2.271 -1.303 -0.621 -0.41 0.45 -0.6 0.51
1 75.81 7581 -2.035 -8.346 3.304 3.235 17.212 7.965 -14.990 2444.907 -1754.907 2.230 -1.109 -0.737 -0.4 0.45 -0.61 0.51
1 75.82 7582 -1.963 -8.844 3.204 -1.556 23.224 5.798 -14.990 2444.907 -1754.907 2.124 -0.608 -0.621 -0.4 0.46 -0.61 0.51
1 75.83 7583 -1.796 -9.596 2.931 1.495 23.804 11.749 -29.980 2279.865 -1664.965 1.887 0.146 -0.337 -0.39 0.46 -0.61 0.51
1 75.84 7584 -1.743 -9.615 3.055 6.378 17.609 21.240 -29.980 2279.865 -1664.965 1.790 0.167 -0.455 -0.39 0.46 -0.61 0.51
1 75.85 7585 -1.456 -9.711 3.122 12.939 14.008 26.276 -59.961 2504.868 -1769.897 1.450 0.266 -0.508 -0.39 0.46 -0.61 0.51
1 75.86 7586 -1.259 -9.769 2.777 17.487 10.132 30.151 -59.961 2504.868 -1769.897 1.197 0.331 -0.139 -0.39 0.47 -0.61 0.51
1 75.87 7587 -1.135 -9.697 2.682 17.487 6.073 35.889 -119.922 2414.927 -1724.926 1.014 0.267 -0.017 -0.38 0.47 -0.61 0.51
1 75.88 7588 -1.068 -9.477 2.433 4.547 -1.495 38.605 -89.941 2369.956 -1679.956 0.884 0.054 0.253 -0.38 0.47 -0.61 0.51
1 75.89 7589 -0.953 -9.424 2.476 -5.707 -7.751 37.964 -89.941 2369.956 -1679.956 0.707 0.005 0.219 -0.38 0.47 -0.61 0.52
1 75.90 7590 -1.001 -9.414 2.725 -13.245 -14.465 38.483 29.980 2474.888 -1634.985 0.641 -0.007 -0.052 -0.37 0.47 -0.61 0.52
1 75.91 7591 -0.704 -9.362 2.662 -11.353 -17.639 38.422 29.980 2474.888 -1634.985 0.290 -0.063 -0.008 -0.37 0.48 -0.61 0.52
1 75.92 7592 -0.733 -9.252 2.677 -8.484 -17.578 38.117 149.902 2444.907 -1679.956 0.268 -0.175 -0.037 -0.37 0.48 -0.6 0.52
1 75.93 7593 -0.675 -8.935 2.327 -4.913 -16.235 38.757 149.902 2444.907 -1679.956 0.161 -0.490 0.305 -0.37 0.48 -0.6 0.52
1 75.94 7594 -0.316 -8.782 2.227 -3.571 -12.054 37.476 134.912 2399.937 -1874.979 -0.248 -0.642 0.400 -0.37 0.48 -0.6 0.52
1 75.95 7595 -0.235 -8.710 1.882 -3.510 -2.716 33.173 269.974 2339.976 -1754.907 -0.377 -0.713 0.739 -0.37 0.48 -0.6 0.52
1 75.96 7596 -0.115 -8.591 1.642 -5.371 3.113 30.518 269.974 2339.976 -1754.907 -0.542 -0.831 0.972 -0.37 0.48 -0.6 0.52
1 75.97 7597 -0.014 -8.624 1.714 -6.378 8.972 26.581 209.863 2324.985 -1739.917 -0.687 -0.797 0.891 -0.36 0.48 -0.6 0.52
1 75.98 7598 -0.421 -8.538 1.791 -4.700 15.259 20.996 284.964 2324.985 -1709.936 -0.364 -0.882 0.794 -0.36 0.49 -0.6 0.52
1 75.99 7599 -0.670 -8.686 1.944 -3.265 20.325 16.968 299.955 2414.927 -1649.975 -0.149 -0.734 0.631 -0.36 0.49 -0.6 0.52
1 76.00 7600 -0.915 -8.744 1.810 -0.610 22.888 13.123 299.955 2414.927 -1649.975 0.065 -0.676 0.755 -0.36 0.49 -0.6 0.52
1 76.01 7601 -1.374 -8.931 1.729 1.404 24.078 9.277 374.906 2444.907 -1544.894 0.497 -0.489 0.829 -0.35 0.49 -0.6 0.52
1 76.02 7602 -1.882 -8.825 1.686 3.998 18.127 3.693 194.873 2339.976 -1784.887 0.980 -0.593 0.867 -0.35 0.5 -0.6 0.52
1 76.03 7603 -2.246 -8.706 1.599 1.648 10.407 -0.305 194.873 2339.976 -1784.887 1.324 -0.712 0.951 -0.35 0.5 -0.6 0.52
1 76.04 7604 -2.361 -8.868 1.298 -4.730 -0.031 -8.820 404.886 2594.959 -1754.907 1.417 -0.550 1.241 -0.35 0.5 -0.6 0.52
1 76.05 7605 -2.284 -9.007 1.049 -6.195 -2.747 -11.200 404.886 2594.959 -1754.907 1.344 -0.416 1.474 -0.35 0.5 -0.6 0.51
1 76.06 7606 -2.461 -9.462 0.804 -4.578 -14.191 -12.054 239.994 2504.868 -1769.897 1.532 0.033 1.700 -0.35 0.5 -0.6 0.51
1 76.07 7607 -2.294 -9.524 0.919 -0.824 -23.071 -7.660 239.994 2504.868 -1769.897 1.375 0.090 1.570 -0.35 0.5 -0.6 0.51
1 76.08 7608 -2.217 -9.496 1.192 1.617 -30.884 -1.251 209.863 2399.937 -1709.936 1.306 0.059 1.289 -0.35 0.5 -0.6 0.51
1 76.09 7609 -2.059 -9.117 1.259 1.892 -35.401 4.089 284.964 2399.937 -1529.903 1.150 -0.320 1.219 -0.35 0.5 -0.6 0.51
1 76.10 7610 -1.652 -8.935 1.226 -5.737 -39.307 8.026 284.964 2399.937 -1529.903 0.741 -0.502 1.251 -0.35 0.5 -0.6 0.51
1 76.11 7611 -1.173 -8.849 1.025 -13.184 -41.382 7.782 449.857 2444.907 -1754.907 0.259 -0.590 1.445 -0.35 0.5 -0.6 0.51
1 76.12 7612 -0.316 -9.146 0.953 -15.350 -41.077 6.317 269.974 2444.907 -1544.894 -0.596 -0.305 1.472 -0.35 0.5 -0.6 0.52
1 76.13 7613 0.000 -9.314 1.020 -10.559 -36.316 3.571 239.994 2399.937 -1589.864 -0.902 -0.145 1.380 -0.36 0.5 -0.6 0.52
1 76.14 7614 0.369 -9.467 1.135 -5.157 -28.809 1.373 239.994 2399.937 -1589.864 -1.257 0.002 1.247 -0.36 0.5 -0.6 0.52
1 76.15 7615 0.479 -9.496 1.341 -3.174 -21.179 -0.061 374.906 2369.956 -1649.975 -1.350 0.027 1.030 -0.36 0.5 -0.6 0.52
1 76.16 7616 0.378 -9.520 1.279 -3.571 -15.930 -2.899 374.906 2294.855 -1499.923 -1.232 0.047 1.082 -0.36 0.5 -0.6 0.51
1 76.17 7617 -0.096 -9.702 1.097 -7.507 -9.216 -7.996 374.906 2294.855 -1499.923 -0.738 0.224 1.253 -0.36 0.5 -0.6 0.51
1 76.18 7618 -0.436 -9.802 1.010 -7.935 -6.256 -10.498 194.873 2339.976 -1544.894 -0.376 0.319 1.322 -0.36 0.5 -0.6 0.51
1 76.19 7619 -0.872 -10.104 1.044 -5.707 0.793 -17.822 284.964 2429.917 -1559.884 0.104 0.607 1.248 -0.36 0.5 -0.6 0.51
1 76.20 7620 -1.197 -10.702 1.312 -2.014 6.592 -25.055 299.955 2444.907 -1619.995 0.457 1.199 0.963 -0.36 0.5 -0.6 0.51
1 76.21 7621 -1.288 -11.924 1.365 -0.214 16.602 -41.382 299.955 2444.907 -1619.995 0.585 2.415 0.902 -0.36 0.5 -0.6 0.5
1 76.22 7622 -1.360 -13.264 1.992 -2.045 21.790 -54.932 404.886 2369.956 -1499.923 0.716 3.751 0.272 -0.36 0.5 -0.6 0.5
1 76.23 7623 -1.561 -14.193 3.065 -10.986 13.062 -54.260 194.873 2369.956 -1649.975 0.992 4.674 -0.809 -0.36 0.5 -0.61 0.5
1 76.24 7624 -1.077 -14.375 4.166 -4.242 -17.975 -20.325 194.873 2369.956 -1649.975 0.579 4.847 -1.928 -0.36 0.5 -0.61 0.49
1 76.25 7625 -0.713 -13.250 3.749 21.057 -28.534 0.061 194.873 2369.956 -1499.923 0.259 3.717 -1.522 -0.37 0.5 -0.61 0.49
1 76.26 7626 -0.417 -11.459 3.074 45.990 -31.128 13.641 179.883 2324.985 -1559.884 -0.022 1.931 -0.826 -0.37 0.5 -0.61 0.49
1 76.27 7627 -0.383 -10.075 2.404 41.046 -26.337 14.618 134.912 2399.937 -1529.903 -0.072 0.580 -0.020 -0.36 0.5 -0.61 0.49
1 76.28 7628 -0.613 -10.109 2.370 13.672 -18.066 15.595 134.912 2399.937 -1529.903 0.146 0.627 0.064 -0.36 0.5 -0.61 0.5
1 76.29 7629 -1.154 -10.051 2.442 -15.503 -10.895 20.325 194.873 2414.927 -1499.923 0.669 0.573 0.000 -0.36 0.5 -0.61 0.5
1 76.30 7630 -1.710 -10.305 2.231 -31.403 -10.254 25.543 119.922 2519.858 -1829.858 1.193 0.820 0.180 -0.36 0.5 -0.61 0.5
1 76.31 7631 -1.973 -10.238 2.078 -24.628 -22.858 26.886 119.922 2519.858 -1829.858 1.416 0.744 0.285 -0.36 0.5 -0.61 0.5
1 76.32 7632 -1.887 -10.042 2.174 -7.294 -37.598 24.780 134.912 2204.914 -1709.936 1.288 0.539 0.147 -0.36 0.5 -0.61 0.5
1 76.33 7633 -1.461 -9.908 2.284 8.728 -52.185 18.555 179.883 2354.966 -1559.884 0.827 0.404 0.021 -0.36 0.5 -0.61 0.5
1 76.34 7634 -0.852 -9.094 2.892 26.520 -68.634 10.803 179.883 2279.865 -1709.936 0.196 -0.399 -0.546 -0.36 0.5 -0.61 0.5
1 76.35 7635 -0.081 -8.524 3.381 29.114 -74.677 8.667 179.883 2279.865 -1709.936 -0.567 -0.956 -0.983 -0.36 0.5 -0.6 0.51
1 76.36 7636 0.589 -8.165 3.275 23.254 -72.754 3.296 299.955 2339.976 -1544.894 -1.218 -1.303 -0.823 -0.36 0.49 -0.6 0.51
1 76.37 7637 1.432 -8.179 3.342 16.388 -64.545 1.648 299.955 2489.878 -1574.874 -2.035 -1.279 -0.848 -0.36 0.49 -0.6 0.51
1 76.38 7638 2.126 -8.117 3.366 9.766 -54.932 4.364 299.955 2489.878 -1574.874 -2.695 -1.334 -0.837 -0.37 0.49 -0.6 0.51
1 76.39 7639 3.065 -8.040 3.505 3.662 -38.361 6.958 194.873 2444.907 -1649.975 -3.602 -1.406 -0.950 -0.37 0.48 -0.6 0.52
1 76.40 7640 3.251 -7.963 3.625 4.181 -26.245 7.111 299.955 2369.956 -1724.926 -3.759 -1.479 -1.051 -0.37 0.48 -0.6 0.52
1 76.41 7641 3.352 -7.877 3.462 3.174 -7.599 3.448 284.964 2429.917 -1709.936 -3.804 -1.558 -0.853 -0.37 0.48 -0.61 0.52
1 76.42 7642 3.146 -8.232 3.572 -0.427 6.226 -5.676 284.964 2429.917 -1709.936 -3.570 -1.201 -0.949 -0.37 0.48 -0.61 0.52
1 76.43 7643 2.648 -8.437 3.424 -3.815 18.829 -14.282 449.857 2189.923 -1724.926 -3.038 -0.995 -0.794 -0.37 0.48 -0.61 0.51
1 76.44 7644 1.777 -8.600 3.381 -9.308 26.672 -18.890 329.935 2489.878 -1754.907 -2.130 -0.834 -0.751 -0.37 0.48 -0.61 0.51
1 76.45 7645 1.173 -8.830 3.060 -16.296 31.647 -29.236 329.935 2489.878 -1754.907 -1.490 -0.608 -0.441 -0.37 0.48 -0.61 0.51
1 76.46 7646 0.330 -9.625 2.509 -15.137 22.247 -38.941 374.906 2414.927 -1649.975 -0.601 0.180 0.088 -0.37 0.48 -0.62 0.5
1 76.47 7647 0.048 -9.797 2.136 -8.575 3.662 -38.147 329.935 2444.907 -1754.907 -0.265 0.344 0.439 -0.37 0.48 -0.62 0.5
1 76.48 7648 0.302 -9.529 2.064 4.639 -21.820 -38.818 194.873 2264.875 -1619.995 -0.402 0.068 0.489 -0.37 0.48 -0.62 0.49
1 76.49 7649 0.651 -9.443 2.155 9.064 -28.107 -38.971 194.873 2264.875 -1619.995 -0.683 -0.017 0.405 -0.37 0.48 -0.63 0.49
1 76.50 7650 1.499 -9.060 2.562 13.611 -36.743 -37.171 239.994 2354.966 -1589.864 -1.455 -0.395 0.014 -0.38 0.48 -0.63 0.49
1 76.51 7651 2.011 -8.878 2.840 8.484 -32.288 -37.018 404.886 2339.976 -1619.995 -1.891 -0.572 -0.246 -0.38 0.47 -0.63 0.49
1 76.52 7652 2.313 -8.859 3.347 0.946 -22.369 -35.370 404.886 2339.976 -1619.995 -2.114 -0.587 -0.743 -0.38 0.47 -0.63 0.49
1 76.53 7653 2.231 -8.969 3.424 -9.399 -3.845 -31.921 239.994 2429.917 -1634.985 -1.959 -0.474 -0.818 -0.38 0.47 -0.63 0.48
1 76.54 7654 1.853 -8.993 3.127 -10.040 6.866 -29.297 119.922 2339.976 -1724.926 -1.516 -0.449 -0.526 -0.38 0.47 -0.63 0.48
1 76.55 7655 1.312 -8.950 2.916 -6.958 11.139 -25.086 119.922 2339.976 -1724.926 -0.920 -0.493 -0.323 -0.38 0.47 -0.64 0.48
1 76.56 7656 0.905 -9.026 2.394 2.625 4.303 -22.522 209.863 2504.868 -1709.936 -0.433 -0.415 0.191 -0.38 0.47 -0.64 0.47
1 76.57 7657 0.613 -8.897 2.021 5.676 -3.387 -20.752 149.902 2219.904 -1544.894 -0.106 -0.541 0.570 -0.38 0.47 -0.64 0.47
1 76.58 7658 0.656 -8.873 1.810 6.378 -12.909 -19.836 29.980 2249.884 -1529.903 -0.117 -0.561 0.787 -0.38 0.47 -0.64 0.47
1 76.59 7659 0.891 -8.868 1.839 4.395 -23.651 -16.052 29.980 2249.884 -1529.903 -0.316 -0.563 0.762 -0.38 0.47 -0.64 0.47
1 76.60 7660 1.561 -8.768 2.073 -4.761 -35.431 -10.437 29.980 2399.937 -1664.965 -0.952 -0.662 0.525 -0.39 0.47 -0.64 0.47
1 76.61 7661 2.088 -8.754 2.169 -12.207 -36.896 -6.805 14.990 2264.875 -1619.995 -1.445 -0.677 0.418 -0.39 0.47 -0.64 0.47
1 76.62 7662 2.294 -8.821 2.552 -17.792 -32.806 -2.869 14.990 2264.875 -1619.995 -1.618 -0.613 0.014 -0.39 0.47 -0.64 0.46
1 76.63 7663 2.500 -8.706 2.624 -21.179 -21.362 2.686 119.922 2219.904 -1544.894 -1.771 -0.740 -0.117 -0.39 0.47 -0.64 0.46
1 76.64 7664 2.624 -8.801 2.591 -19.653 -12.543 3.479 104.932 2354.966 -1559.884 -1.878 -0.651 -0.114 -0.39 0.47 -0.64 0.46
1 76.65 7665 2.619 -8.816 2.404 -15.656 -3.143 4.364 14.990 2369.956 -1649.975 -1.860 -0.642 0.047 -0.4 0.47 -0.64 0.46
1 76.66 7666 2.385 -8.682 2.208 -9.338 5.096 4.547 14.990 2369.956 -1649.975 -1.617 -0.781 0.224 -0.4 0.47 -0.64 0.46
1 76.67 7667 2.284 -8.696 1.891 -3.937 10.223 4.730 44.971 2294.855 -1574.874 -1.513 -0.769 0.529 -0.39 0.47 -0.64 0.46
1 76.68 7668 2.160 -8.782 1.767 -1.648 11.993 3.876 0.000 2354.966 -1559.884 -1.387 -0.684 0.648 -0.39 0.47 -0.64 0.46
1 76.69 7669 2.102 -8.749 1.738 -3.418 13.458 1.465 0.000 2354.966 -1559.884 -1.329 -0.719 0.673 -0.39 0.47 -0.65 0.45
1 76.70 7670 2.088 -9.151 1.279 -8.423 15.289 -3.754 59.961 2279.865 -1709.936 -1.304 -0.320 1.114 -0.39 0.47 -0.65 0.45
1 76.71 7671 1.997 -9.285 1.216 -10.223 14.160 -3.326 -29.980 2249.884 -1589.864 -1.203 -0.190 1.158 -0.39 0.48 -0.65 0.45
1 76.72 7672 1.896 -9.611 1.226 -9.338 13.763 -5.585 44.971 2219.904 -1574.874 -1.092 0.132 1.128 -0.39 0.48 -0.65 0.45
1 76.73 7673 1.887 -10.094 1.341 -3.937 13.001 -9.186 44.971 2219.904 -1574.874 -1.069 0.612 0.994 -0.39 0.48 -0.65 0.44
1 76.74 7674 1.518 -10.152 1.801 1.801 11.505 -8.606 104.932 2279.865 -1589.864 -0.684 0.668 0.524 -0.39 0.48 -0.65 0.44
1 76.75 7675 1.398 -10.334 2.198 3.815 6.042 -2.472 -119.922 2219.904 -1499.923 -0.552 0.851 0.126 -0.39 0.48 -0.65 0.44
1 76.76 7676 1.556 -10.032 2.303 -2.167 0.732 1.648 -119.922 2219.904 -1499.923 -0.703 0.551 0.024 -0.39 0.48 -0.65 0.44
1 76.77 7677 1.906 -10.214 2.059 -9.064 -3.937 4.120 29.980 2324.985 -1424.972 -1.050 0.732 0.265 -0.39 0.48 -0.65 0.44
1 76.78 7678 2.514 -10.185 1.705 -10.040 -5.707 9.735 -59.961 2249.884 -1454.952 -1.655 0.696 0.586 -0.39 0.48 -0.65 0.43
1 76.79 7679 2.567 -10.104 1.710 -7.385 -3.235 16.846 89.941 2264.875 -1499.923 -1.711 0.609 0.562 -0.39 0.48 -0.65 0.43
1 76.80 7680 2.667 -9.721 1.676 -6.683 0.580 21.484 89.941 2264.875 -1499.923 -1.824 0.221 0.580 -0.39 0.49 -0.65 0.43
1 76.81 7681 2.734 -9.314 1.657 -9.705 6.500 23.377 -14.990 2264.875 -1499.923 -1.910 -0.191 0.584 -0.39 0.49 -0.65 0.43
1 76.82 7682 2.888 -8.974 0.852 -16.296 16.083 26.093 104.932 2354.966 -1424.972 -2.086 -0.537 1.370 -0.38 0.49 -0.65 0.43
1 76.83 7683 3.103 -9.156 0.378 -17.090 21.576 26.764 104.932 2354.966 -1424.972 -2.328 -0.364 1.817 -0.38 0.49 -0.65 0.43
1 76.84 7684 3.141 -9.381 0.752 -5.493 32.288 24.292 0.000 2249.884 -1424.972 -2.423 -0.157 1.382 -0.38 0.5 -0.65 0.43
1 76.85 7685 3.299 -9.673 0.881 2.899 39.276 20.111 14.990 2189.923 -1499.923 -2.606 0.131 1.244 -0.38 0.5 -0.65 0.43
1 76.86 7686 3.046 -11.019 2.145 29.572 57.190 -2.106 29.980 2324.985 -1559.884 -2.362 1.481 0.002 -0.37 0.5 -0.66 0.42
1 76.87 7687 2.208 -11.775 3.467 31.159 63.233 -16.205 29.980 2324.985 -1559.884 -1.536 2.249 -1.268 -0.37 0.5 -0.66 0.42
1 76.88 7688 1.058 -12.532 4.152 16.571 68.909 -32.349 14.990 2264.875 -1469.942 -0.379 3.017 -1.906 -0.37 0.5 -0.66 0.42
1 76.89 7689 0.340 -13.389 4.276 -2.686 64.301 -33.203 29.980 2399.937 -1559.884 0.365 3.882 -2.006 -0.36 0.5 -0.67 0.41
1 76.90 7690 -0.192 -12.733 4.080 -11.566 34.332 -11.017 29.980 2399.937 -1559.884 0.919 3.227 -1.812 -0.36 0.5 -0.67 0.41
1 76.91 7691 0.086 -12.096 3.611 6.775 18.066 -2.014 29.980 2204.914 -1484.933 0.649 2.587 -1.356 -0.36 0.51 -0.67 0.4
1 76.92 7692 0.584 -11.062 3.544 35.492 13.825 9.247 -194.873 2114.972 -1619.995 0.140 1.561 -1.250 -0.35 0.51 -0.68 0.4
1 76.93 7693 0.713 -10.142 4.056 36.255 21.729 18.158 -89.941 2189.923 -1439.962 -0.012 0.654 -1.707 -0.35 0.51 -0.68 0.4
1 76.94 7694 0.666 -9.438 4.180 19.287 33.386 24.323 -89.941 2189.923 -1439.962 -0.002 -0.040 -1.780 -0.35 0.51 -0.68 0.4
1 76.95 7695 0.378 -9.161 4.085 -5.127 40.039 29.785 44.971 2219.904 -1574.874 0.234 -0.312 -1.649 -0.34 0.51 -0.68 0.4
1 76.96 7696 0.101 -8.854 3.515 -22.949 42.297 31.342 -29.980 2279.865 -1709.936 0.451 -0.622 -1.078 -0.34 0.51 -0.68 0.4
1 76.97 7697 -0.292 -8.801 2.797 -26.764 32.990 30.121 -29.980 2279.865 -1709.936 0.780 -0.684 -0.383 -0.34 0.51 -0.68 0.4
1 76.98 7698 -0.369 -8.500 2.586 -16.449 20.691 29.724 14.990 2264.875 -1679.956 0.796 -0.997 -0.204 -0.33 0.52 -0.68 0.4
1 76.99 7699 -0.302 -7.892 3.069 3.448 9.552 29.816 44.971 2189.923 -1649.975 0.622 -1.617 -0.718 -0.33 0.52 -0.68 0.39
1 77.00 7700 -0.211 -7.432 3.639 13.092 11.047 28.320 -149.902 2219.904 -1499.923 0.484 -2.075 -1.278 -0.32 0.52 -0.68 0.4
1 77.01 7701 -0.220 -7.159 3.907 16.235 21.362 24.902 -149.902 2219.904 -1499.923 0.448 -2.344 -1.525 -0.32 0.52 -0.68 0.4
1 77.02 7702 -0.192 -7.303 3.702 15.778 34.577 18.677 29.980 2249.884 -1454.952 0.376 -2.195 -1.295 -0.32 0.53 -0.68 0.4
1 77.03 7703 -0.388 -7.504 3.218 14.526 49.469 11.078 134.912 2354.966 -1589.864 0.534 -1.989 -0.788 -0.31 0.53 -0.68 0.39
1 77.04 7704 -1.202 -7.786 2.413 17.273 61.463 1.862 134.912 2354.966 -1589.864 1.314 -1.701 0.039 -0.31 0.53 -0.69 0.39
1 77.05 7705 -2.026 -7.987 1.872 18.982 60.456 -3.876 89.941 2189.923 -1499.923 2.111 -1.494 0.606 -0.31 0.53 -0.69 0.39
1 77.06 7706 -2.840 -8.308 1.642 19.409 50.965 -6.622 89.941 2189.923 -1499.923 2.905 -1.166 0.864 -0.3 0.53 -0.69 0.39
1 77.07 7707 -3.419 -9.070 1.839 10.864 25.787 -8.240 -29.980 2174.933 -1559.884 3.446 -0.392 0.716 -0.29 0.53 -0.7 0.38
1 77.08 7708 -3.208 -9.266 2.093 2.380 4.211 -2.136 -29.980 2174.933 -1559.884 3.212 -0.193 0.470 -0.29 0.53 -0.7 0.38
1 77.09 7709 -2.538 -9.505 2.844 -5.676 -15.747 6.439 0.000 2174.933 -1559.884 2.517 0.046 -0.284 -0.29 0.53 -0.7 0.38
1 77.10 7710 -1.561 -9.568 3.395 -9.369 -25.604 13.794 -119.922 2189.923 -1754.907 1.515 0.106 -0.844 -0.29 0.53 -0.7 0.38
1 77.11 7711 -0.421 -9.659 3.409 -8.514 -19.989 19.104 -119.922 2189.923 -1754.907 0.351 0.194 -0.868 -0.29 0.54 -0.7 0.38
1 77.12 7712 0.546 -9.577 3.271 -5.310 -8.698 21.698 14.990 2144.953 -1724.926 -0.639 0.111 -0.735 -0.29 0.54 -0.69 0.38
1 77.13 7713 0.421 -9.304 3.084 -4.120 7.965 24.719 14.990 2144.953 -1724.926 -0.538 -0.162 -0.551 -0.29 0.54 -0.69 0.38
1 77.14 7714 -0.125 -9.410 2.576 -8.209 28.809 26.123 104.932 2099.982 -1559.884 -0.065 -0.057 -0.051 -0.28 0.54 -0.69 0.38
1 77.15 7715 -0.857 -9.343 2.021 -12.787 32.562 25.055 104.932 2099.982 -1559.884 0.620 -0.127 0.492 -0.28 0.54 -0.69 0.38
1 77.16 7716 -1.322 -9.448 1.666 -15.991 25.024 21.973 0.000 2279.865 -1634.985 1.033 -0.026 0.823 -0.28 0.54 -0.69 0.38
1 77.17 7717 -1.609 -9.505 1.417 -14.557 8.606 17.456 59.961 2249.884 -1634.985 1.276 0.025 1.043 -0.28 0.55 -0.69 0.38
1 77.18 7718 -1.561 -9.644 1.666 -10.284 -10.345 13.977 59.961 2249.884 -1634.985 1.194 0.158 0.768 -0.27 0.55 -0.69 0.38
1 77.19 7719 -0.929 -9.611 2.169 -3.021 -26.917 12.634 59.961 2249.884 -1529.903 0.539 0.121 0.246 -0.27 0.55 -0.69 0.38
1 77.20 7720 -0.493 -9.400 2.619 0.244 -23.956 10.864 59.961 2249.884 -1529.903 0.087 -0.091 -0.214 -0.27 0.55 -0.69 0.38
1 77.21 7721 -0.062 -9.534 3.046 1.526 -8.240 6.866 134.912 2174.933 -1664.965 -0.361 0.045 -0.634 -0.27 0.55 -0.69 0.38
1 77.22 7722 -0.096 -9.390 3.170 0.702 6.012 5.737 134.912 2174.933 -1664.965 -0.333 -0.097 -0.753 -0.27 0.55 -0.69 0.38
